Title,Summary,Date
تصمیم جدید مجلس در خصوص کالابرگ / این دهک‌ها سبد معیشتی دریافت می‌کنند,طبق لایحه برنامه هفتم توسعه، پنج دهک اول جامعه از سبد معیشتی از جمله گوشت قرمز و سفید، تخم مرغ، پنیر، روغن مایع و ماکارونی برخوردار می‌شوند.,1402/08/28
مطالبات ریالی صندوق توسعه ملی صفر شد / طلب ۱.۲ میلیارد دلاری از نیروگاه‌ها پابرجا است,معاون بانکی و اعتباری صندوق توسعه ملی با بیان اینکه مطالبات ریالی صندوق توسعه ملی به صفر رسیده است، گفت: تا ۳۰ آبان ماه سال جاری، طلب صندوق از نیروگاهها ۱.۲ میلیارد دلار است.,1402/08/28
خبر مهم برای بازنشستگان / مجلس با این پیشنهاد مخالفت کرد,نائب رئیس کمیسیون تلفیق لایحه برنامه هفتم توسعه گفت: امروز بندی از لایحه برنامه هفتم حذف شد که در آن مجوزی برای به کارگیری مجدد بازنشستگان صادر شده بود.,1402/08/28
سقف سنوات خدمت برای کارمندان اعلام شد,رئیس مجلس در تشریح مصوبه امروز صحن علنی درباره تعیین سن بازنشستگی، گفت: سقف سنوات خدمت حداکثر ۳۵ سال و سقف سن بازنشستگی برای آقایان ۶۲ سال و برای خانم‌ها ۵۵ سال تعیین شد.,1402/08/28
جزییات مبلغ جدید یارانه / ۶۰۰ هزار تومان به حساب چه کسانی واریز شد؟,اقدام دولت برای تغذیه کودکان آسیب پذیربرای کودکان ۶ماهه تا ۶ساله ایی که به لاغری زیاد،کم وزنی، کوتاهی قد و کاهش دور سر دچار هستند برنامه حمایتی ۱میلیون تومانی در ماه در نظر گرفته شده است.,1402/08/28
یارانه نقدی حذف نمی‌شود,رییس مجلس شورای اسلامی تاکید کرد: قطعا نظر مجلس شورای اسلامی این نیست که یارانه نقدی قطع شود اما نگاه ما این است که در طول اجرای برنامه هفتم توسعه مبنای سیاست‌های کمک معیشتی به اقشار آسیب پذیر باید توزیع کالابرگ الکترونیکی باشد.,1402/08/28
حداکثر سن بازنشستگی ۶۲ سال و ۵۵ سال شد,سخنگوی کمیسیون تلفیق لایحه برنامه هفتم توسعه توضیحاتی درباره جزئیات مصوبه مجلس شورای اسلامی مبنی بر افزایش سن بازنشستگی داد.,1402/08/28
فوری؛ مالیات این گروه حذف شد,نمایندگان مجلس یک بند از لایحه برنامه هفتم توسعه را حذف کردند که در آن پیش‌بینی شده بود از بازنشستگان مشغول به کار مجدد در دستگاه‌های اجرایی، مالیات اجتماعی اخذ شود.,1402/08/28
بودجه ۳۰ آبان به مجلس می‌رود,یک عضو هیات رییسه مجلس شورای اسلامی گفت: احتمالا دولت لایحه بودجه سال آینده را روز سه‌شنبه ۳۰ آبان به مجلس تقدیم می‌کند.,1402/08/28
فوری؛ سن بازنشستگی افزایش یافت + جزییات,نمایندگان مجلس در ادامه بررسی لایحه برنامه هفتم توسعه طی مصوبه‌ای به منظور کاهش ناترازی صندوق های بازنشستگی، سن بازنشستگی را برای گروه های مختلف افزایش دادند.,1402/08/28
پاداش یک میلیونی به کارمندان / حقوق کارگران افزایش می‌یابد؟,در حالی جلسه جدید شورای عالی کار فردا برگزار می شود که با اعلام خبر پاداش یک میلیون تومانی مناسبتی به کارمندان دولت، نمایندگان کارگران این اقدام را به معنای ترمیم حقوق کارمندان دانسته و بررسی خواستار افزایش حقوق کارگران در جلسه فردا شده اند.,1402/08/28
فوری؛ پیامک افزایش یارانه به این خانوارها ارسال شد,معاون رفاه وزیر کار گفت: طرح امنیت غذایی کودکان برای افزایش ۶۰۰هزار تا ۱میلیون تومانی یارانه ۱۲۰هزار خانوار از امروز یک‌شنبه آغاز می‌شود، اکنون به خانوارها پیامک ارسال شده است.,1402/08/28
فوری؛ نحوه محاسبه حقوق بازنشستگان تغییر کرد,عضو هیات رئیسه کمیسیون تلفیق برنامه هفتم توسعه از تصویب متناسب‌سازی حقوق بازنشستگان در طول اجرای برنامه هفتم توسعه در جلسه امروز این کمیسیون خبر داد.,1402/08/28
خبر مهم مجلس از متناسب سازی حقوق بازنشستگان,عضو کمیسیون تلفیق برنامه هفتم توسعه با اشاره به تصویب متناسب‌سازی حقوق بازنشستگان تامین اجتماعی در جلسه امروز کمیسیون گفت: این موضوع در جلسه علنی فردای مجلس مورد بررسی قرار می‌گیرد.,1402/08/27
مرحله جدید افزایش یارانه کلید خورد,از فردا یارانه ۱۲۳ هزار خانواده افزایش می‌یابد.,1402/08/27
خبر مهم درباره کالابرگ الکترونیکی؛ منتظر باشید,معاون وزیر تعاون، کار و رفاه اجتماعی ضمن تشریح جزییات فاز جدید طرح کالابرگ الکترونیک با محوریت امنیت غذایی کودکان، گفت: از روز یکشنبه ۱۲۳ هزار خانوار تحت پوشش قرار می‌گیرند و اعتبارشان شارژ می‌شود.,1402/08/27
خبر فوری از جلسه شورایعالی کار / تکلیف ترمیم دستمزد مشخص شد؟,اعضای کارگری از دریافت دعوتنامه شورایعالی کار خبر دادند.,1402/08/27
افزایش حقوق کارمندان دولت کلید خورد؟,به اعتقاد برخی فعالان حوزه کار، به بهانه پرداختهای جدید در قالب مناسبتهای مختلف عملا افزایش حقوق کارمندان دولت کلید خورده است.,1402/08/27
تغییرات جدید یارانه / فقط مبلغ یارانه این خانوارها افزایش یافت,در حالی بیش از پنج ماه از اجرای سراسری طرح کالابرگ الکترونیک در کشور می‌گذرد که تاکنون دولت برای امنیت غذایی خانوارها، ۱۱ قلم کالای اساسی را در سبد غذایی این طرح تعریف کرده بود، اما وزارت رفاه در اجرای فاز جدید طرح از روز گذشته تعداد اقلام تحت پوشش را به ۱۶ قلم افزایش داد و به این ترتیب میوه و سبزیجات هم به سبد کالابرگ الکترونیک اضافه شد.,1402/08/27
جزییات پرداخت حقوق بازنشستگان جدید اعلام شد,مدیرکل امور فنی صندوق بازنشستگی کشوری جزییات برقراری و پرداخت حقوق شاغلین تازه بازنشسته شده از وزارت آموزش و پرورش از مهر ۱۴۰۲ را تشریح کرد.,1402/08/27
وام برای خودی‌ها / کارمندان بانک‌ها همچنان در راس وام گیرندگان,داده‌های بانک مرکزی نشان می‌دهد بانک‌های کشور در مجموع ۲۱۵ هزار میلیارد تومان از منابع خود را به شرکت‌های زیر مجموعه‌ خود وام اعطا کرده‌اند که ۱۲۳ هزار میلیارد تومان آن مربوط به بانک آینده است؛ این در حالی است که بیش از ۱۶۴ هزار میلیارد تومان از منابع بانک‌ها، صرف اعطای تسهیلات به کارمندان خودشان شده که این مساله، بیانگر تعارض منافع عمیق موجود در نظام بانکی است که شرایط اقتصادی کشور را با مخاطرات جدی مواجه می‌کند.,1402/08/27
